2447249283,7,12
4169127047,7,10
3233904442,7,11
1243300092,7,10
3379532387,7,12
229047195,7,11
744212612,7,11
1017797534,7,12
3746497757,7,12
518151280,7,10
4183509628,7,11
225126626,7,12
652482425,7,13
3999012291,7,13
3431816868,7,12
1944090335,7,13
1660236052,7,12
2373912172,7,11
623020405,7,10
2133698806,7,12
2388329782,7,11
3974400955,7,12
1681268773,7,11
3701545200,7,10
328000603,7,13
1528691967,7,11
643556379,7,10
1075010518,7,12
2383406734,7,13
3084950073,7,11
3813002054,7,13
2032541881,7,13
568105465,7,14
2397139013,7,10
3466453284,7,10
1766347241,7,12
4141626896,7,12
1118985856,7,11
3261784137,7,9
266762844,7,11
2459269267,7,11
1789089209,7,11
3149883425,7,11
615830670,7,13
3434529368,7,10
2501599873,7,11
997708067,7,11
1417042139,7,13
2870931809,7,11
2472238130,7,11
4044184365,7,9
3991020695,7,11
2186193655,7,8
2689605433,7,13
1544025706,7,11
1354803668,7,11
1540540984,7,12
3516591406,7,11
3360802599,7,12
2500295207,7,12
604317822,7,11
1996031999,7,13
1093750994,7,13
3634981397,7,13
866343730,7,12
704998448,7,11
1369584076,7,9
85326927,7,12
4219667900,7,12
3739303883,7,10
4284738224,7,12
3471240122,7,10
501578402,7,13
312883381,7,11
2188776659,7,10
4199335914,7,14
4091610448,7,12
4224042609,7,12
4267461706,7,10
2842398075,7,12
958169220,7,10
304385690,7,9
2882249850,7,11
4024681001,7,12
3259369155,7,11
661339339,7,11
3336687906,7,11
4260391138,7,10
1332209033,7,12
2822497914,7,12
702812696,7,13
2901874905,7,11
97796137,7,12
1625110775,7,14
3811715813,7,9
75591039,7,11
1643883681,7,11
3376279511,7,11
1893307569,7,12
1067246421,7,11
1099762001,7,13
648764333,7,11
2027884092,7,13
3608335034,7,11
733559026,7,11
3922549457,7,11
1192072630,7,11
3518623339,7,10
622657488,7,10
2478693737,7,11
4046473509,7,11
3425566903,7,10
2055422218,7,10
3158444928,7,11
30706313,7,11
3778680767,7,12
3109105571,7,11
199938408,7,13
1647639760,7,11
1685568120,7,10
2917451225,7,12
1388866797,7,12
1269482520,7,13
2774605275,7,10
2332591860,7,12
261353473,7,14
2088123623,7,12
2874586942,7,13
2300470554,7,13
483987690,7,12
1054539166,7,13
1814933899,7,12
1943050252,7,13
1470461489,7,12
435620248,7,11
2194897896,7,9
1203013807,7,13
3790682365,7,12
363169794,7,12
2205766795,7,13
3826379647,7,13
1162781271,7,9
2059690738,7,10
2735221210,7,11
178638977,7,12
250145990,7,11
499261943,7,12
2221743916,7,10
410674499,7,11
2680518681,7,10
1383673123,7,11
3808184545,7,12
3779024965,7,12
3571604394,7,10
4050171541,7,11
3262467286,7,11
913501233,7,12
1425107156,7,11
2421957765,7,11
1517253821,7,10
1229143275,7,9
568236670,7,13
330106853,7,11
3879900489,7,14
3518939049,7,11
269876309,7,11
2795413260,7,12
2794747268,7,10
3144512915,7,11
1805260732,7,12
2706010180,7,13
2082765232,7,11
1091327040,7,12
1297011634,7,11
3632141603,7,12
2649856152,7,12
3563206378,7,10
2197918732,7,13
1006725184,7,10
168853772,7,10
2568649979,7,10
512530604,7,12
1303820199,7,12
1904566390,7,11
2230236401,7,11
1629231384,7,11
618304384,7,10
3859344979,7,13
4208757128,7,12
925808908,7,12
4095261239,7,12
149493191,7,10
3140373695,7,11
370134743,7,11
3195512500,7,12
2124889549,7,13
3903424355,7,11
2093663667,7,11
405126149,7,13
154022722,7,11
3070974075,7,11
3042473603,7,10
1274590007,7,10
2482641332,7,11
1038855489,7,11
244253590,7,12
2274606078,7,12
2141292720,7,11
3917370049,7,13
943074063,7,12
731924256,7,12
4116862445,7,12
2367791491,7,10
1898377856,7,11
2766434118,7,14
53520229,7,12
2709177936,7,10
4182108989,7,11
3020800689,7,12
664159660,7,12
1705412200,7,10
4089167171,7,12
3786488794,7,13
687926027,7,12
1210484699,7,13
3345997056,7,11
1052457536,7,12
3250278897,7,10
3633018713,7,11
450639921,7,11
1436900376,7,12
47745367,7,14
1162768249,7,11
2701447109,7,11
2437538030,7,13
3063914057,7,11
306573117,7,10
1100749712,7,11
3260349982,7,10
1175971657,7,13
3306073656,7,10
3268120628,7,11
1556643062,7,11
674646218,7,12
2324432862,7,12
3726264831,7,10
3414565664,7,11
313964667,7,12
3277826515,7,12
3871390894,7,12
2523215626,7,13
3706648975,7,10
3555096095,7,11
4055433430,7,12
4108313617,7,12
2125709761,7,10
1211728950,7,9
1390330777,7,10
2644041874,7,9
1484137149,7,11
2570315014,7,10
2971728131,7,10
3518740133,7,10
1277465984,7,10
1030176083,7,11
1026061507,7,12
1751547952,7,13
2499272182,7,12
257885966,7,11
1290625120,7,11
4177676588,7,12
1341032125,7,13
3663930417,7,11
1478486927,7,12
2172914504,7,12
3514528996,7,12
2381408931,7,12
3290467294,7,13
159604965,7,12
3733333969,7,11
1886351280,7,12
3995809997,7,11
1147238103,7,11
1601516356,7,11
170770831,7,11
1880113772,7,12
377152252,7,11
3069102960,7,11
4106442014,7,11
1984920811,7,12
4233536561,7,11
918838297,7,9
2534518421,7,11
3566034050,7,12
619076003,7,11
2659648009,7,12
734053280,7,9
2508671581,7,13
3204062319,7,11
3524493426,7,11
1934409616,7,11
498636579,7,12
1338949858,7,10
2859342951,7,12
2337287726,7,12
2364845769,7,12
2719251934,7,12
3960035120,7,13
2930593596,7,10
1643205180,7,10
4175984205,7,12
813082884,7,12
3100099645,7,13
2366041858,7,12
552463575,7,12
3053825472,7,12
1095384512,7,13
1845262528,7,11
1946645736,7,11
1232422014,7,13
3779830681,7,12
