3999191062,10,13
765588337,10,12
781788384,10,15
439330205,10,15
135368836,10,15
2372127688,10,18
3399620124,10,15
1166405532,10,14
1087412849,10,16
3718489142,10,15
4050765152,10,17
1987251459,10,15
3206225416,10,14
3645123747,10,15
4082088373,10,13
887655498,10,15
2056897022,10,15
3596571074,10,15
2392120955,10,17
3284221148,10,16
197406947,10,17
433452059,10,14
328837988,10,17
3080653107,10,14
192844501,10,15
1221128940,10,16
3415446673,10,15
2208738602,10,15
4026980240,10,15
1916725089,10,16
3817077259,10,15
270725826,10,16
3501787166,10,15
2936704961,10,18
2455944082,10,17
2124143706,10,16
1757136937,10,18
1309444936,10,14
516935437,10,15
571344317,10,17
4047890723,10,15
753935614,10,16
1388713452,10,17
582837456,10,17
1603427474,10,16
2675230471,10,17
1967566381,10,14
2439119013,10,14
4283456886,10,14
1626722557,10,16
1064229326,10,14
4121015756,10,18
1354263239,10,16
732462362,10,16
3640519109,10,15
3005926484,10,17
1642118581,10,16
1831450005,10,15
2377801416,10,18
1991630674,10,15
2306718726,10,15
3849398310,10,16
2909289015,10,16
558558021,10,16
736036833,10,15
2778823842,10,14
4119801552,10,16
1877950746,10,18
3683441044,10,16
3087116731,10,15
1425819435,10,18
2030576636,10,17
4223300906,10,13
759839516,10,18
538217928,10,14
1208499517,10,18
840740654,10,18
48611093,10,16
818737350,10,18
349148590,10,13
1128057992,10,15
2289885735,10,19
1895606637,10,19
3608334949,10,20
602100503,10,13
2984232065,10,14
1384225970,10,18
3082395087,10,15
1651089921,10,15
1404288816,10,16
1797514427,10,16
2556009406,10,15
3623461882,10,16
1603898132,10,17
1182940881,10,18
3248505913,10,17
3659241485,10,19
1300420273,10,18
3436219153,10,15
4091737790,10,16
2234496757,10,15
1439614908,10,15
1457744287,10,17
2152474207,10,16
2785791193,10,16
2858187709,10,13
2025359631,10,16
66066275,10,16
1396220373,10,15
610257540,10,15
3816077726,10,14
828937,10,15
127544218,10,16
4278079330,10,16
3861754525,10,17
1842055525,10,16
1239917071,10,16
209823474,10,18
3359632613,10,14
1871735264,10,17
2655038807,10,16
3428261234,10,18
484692551,10,15
3983745618,10,15
4268466970,10,17
1510338630,10,15
956376125,10,16
3356725289,10,16
553952613,10,17
2588483591,10,15
3153639730,10,13
3892955468,10,13
869047134,10,14
696291793,10,17
3621703155,10,16
3797582538,10,17
750796995,10,14
1301674346,10,15
1334706010,10,13
1585206045,10,17
2824020902,10,14
3467780896,10,17
2291898889,10,14
2026507305,10,13
1331432319,10,15
3774184328,10,15
470392413,10,17
320376246,10,16
3008251957,10,16
1695156476,10,14
2126916951,10,15
57032218,10,17
2605434512,10,18
2611157546,10,17
1580621223,10,15
1012250002,10,15
2176610337,10,14
1813463861,10,18
43185701,10,16
2503801176,10,15
2175426588,10,15
1820796421,10,14
2436560627,10,14
3006699045,10,18
1587562400,10,14
3276791663,10,15
2226743495,10,15
2281892898,10,16
2663891496,10,18
182548813,10,17
1177891584,10,16
3212298932,10,17
176307938,10,16
1702622771,10,18
401536170,10,16
4273299379,10,18
2926813688,10,14
4001024316,10,16
3508199441,10,16
744949409,10,18
1495817816,10,14
4138839923,10,15
1919990224,10,17
2547192578,10,15
2761461953,10,16
1344614355,10,18
2107000196,10,14
2546197264,10,14
3944406047,10,17
2957286017,10,14
2250907251,10,16
1169487917,10,14
317023689,10,17
1636083992,10,17
1427105050,10,15
1082690973,10,15
2210935575,10,15
2010019288,10,16
1132770961,10,14
1509821230,10,14
2803766547,10,11
893593639,10,16
3717884235,10,16
1092871102,10,15
946167736,10,14
2472005348,10,16
66380754,10,14
3109085135,10,16
979433132,10,15
1936765887,10,17
1030139767,10,14
2035119327,10,18
3026638064,10,16
2426958331,10,15
2202970248,10,17
2758936641,10,16
3846836189,10,16
2267489491,10,17
1269272606,10,16
1379940437,10,17
3986702133,10,15
2459320659,10,16
719096508,10,16
328127749,10,17
1616674133,10,16
3690967386,10,15
3354084933,10,13
2948002602,10,18
874844110,10,17
4050207334,10,17
220990666,10,17
1697905526,10,16
2928332433,10,14
3978472327,10,17
1664592145,10,13
1109463583,10,14
2299452988,10,18
4224079139,10,17
2123487834,10,15
1252036669,10,15
4026491102,10,15
1375946083,10,15
2263864860,10,17
3642438130,10,15
3235103481,10,16
2053569635,10,14
3630339622,10,17
3581422284,10,16
3834668453,10,14
18354418,10,18
3156919233,10,14
4097677034,10,15
588913347,10,15
1630053609,10,15
3943037924,10,17
2332635141,10,16
1012944191,10,17
537855606,10,17
656159510,10,17
3257473302,10,18
2666883756,10,17
2404442041,10,17
3949240937,10,16
3495345778,10,15
4227710211,10,16
2708261879,10,17
4293932690,10,15
4082611600,10,14
792231045,10,18
1967325747,10,18
2873669864,10,16
2422116575,10,16
1436314171,10,13
3369990659,10,15
2124129993,10,16
2803251367,10,19
2174632309,10,16
1180012398,10,17
1958687511,10,15
556955343,10,16
2335927390,10,15
278957452,10,18
51261940,10,15
496451727,10,19
3318246832,10,15
1312861157,10,17
3536155748,10,16
3687506505,10,14
4245568787,10,16
2703168559,10,16
1825948594,10,17
588363508,10,17
358862376,10,15
1833492213,10,15
2900879320,10,17
2227017661,10,17
3560455948,10,13
2494668743,10,13
3452837955,10,14
4144091472,10,17
543977812,10,19
658908632,10,16
2556605289,10,16
1040876763,10,17
2326163967,10,15
305124188,10,14
1432734587,10,18
1368238155,10,16
890724697,10,17
4143335688,10,15
965858707,10,14
562315120,10,19
1262696078,10,17
2883768913,10,15
3237795375,10,13
1139074781,10,14
2155046288,10,16
3465214067,10,13
574252098,10,16
466160411,10,19
3519124086,10,17
3663987131,10,15
3110361469,10,14
874593280,10,15
2333342271,10,14
4019039286,10,16
1211245124,10,15
3648416966,10,18
434891438,10,15
2802083007,10,16
3147938110,10,19
3184281777,10,16
1396630204,10,17
4076350985,10,15
2356343273,10,15
446504349,10,13
1335216067,10,16
112646295,10,17
3065471816,10,18
158778850,10,14
2874717968,10,19
3404185998,10,16
644735151,10,16
187681804,10,15
1262510998,10,14
4291641917,10,14
3224462243,10,17
2109320040,10,16
3558459853,10,16
126525851,10,16
463725661,10,13
750672317,10,17
3463566058,10,15
2156954067,10,15
300782470,10,17
128938165,10,15
4037830521,10,16
2712055404,10,19
1928352518,10,14
2187536369,10,15
580165235,10,17
2368605275,10,14
3409036761,10,18
665565396,10,17
1439905873,10,17
1381499825,10,17
2023771077,10,16
1003843388,10,17
1979480007,10,16
1991720664,10,20
1041704520,10,15
2379087534,10,16
1700186390,10,18
299292461,10,18
1137546303,10,15
1052419693,10,15
1406299029,10,15
3313320618,10,15
2422433197,10,16
3121544753,10,16
3595983622,10,15
524581919,10,19
2229053766,10,16
3049273101,10,18
3666183084,10,14
2966124675,10,16
2746915634,10,16
125223034,10,16
3609679197,10,16
3065137566,10,14
2579998364,10,14
1486694369,10,15
3647489604,10,16
1051828895,10,18
1016277648,10,15
1512266233,10,15
614286082,10,17
3787940988,10,17
406841500,10,14
2507619946,10,18
120246070,10,17
4058884073,10,16
1800066929,10,18
2102288428,10,16
1136046169,10,18
123332987,10,17
3021986817,10,16
2361663175,10,17
3990741231,10,18
3195194022,10,18
222814944,10,18
453141898,10,16
3994934839,10,17
3847711336,10,19
3664878752,10,17
3441680724,10,17
1100440922,10,17
779472457,10,18
1604038496,10,15
1282079445,10,15
1927876104,10,16
1050939554,10,18
3566943879,10,14
3257839252,10,15
2053197148,10,17
2945530343,10,17
1909449191,10,16
4090326689,10,16
1413142062,10,15
575512123,10,17
3458661417,10,15
1973751481,10,16
3783392246,10,15
2625565093,10,16
1438444631,10,15
234847645,10,14
3068537403,10,16
821082601,10,14
2256792227,10,17
2484627579,10,15
71379833,10,14
2220217745,10,16
1796444362,10,18
792830632,10,16
2496475830,10,15
461033132,10,17
3282560004,10,17
1379899430,10,14
2099956137,10,15
1703337753,10,16
4029123005,10,15
2249192138,10,16
1579706620,10,15
868892307,10,18
4169154265,10,16
1393414447,10,18
1672438563,10,17
264971070,10,16
946633467,10,19
1453619207,10,15
2733433687,10,16
3903300930,10,17
3890912615,10,17
4113554712,10,16
3023810922,10,13
1668822586,10,14
2361100008,10,18
3766474116,10,16
2742665533,10,16
3203587747,10,14
4034122490,10,17
2844038989,10,13
2101056977,10,15
1155218581,10,15
156195295,10,13
76883446,10,15
2721068727,10,14
1354413728,10,15
2178126209,10,16
441165476,10,16
1036077713,10,17
3480706488,10,14
571634741,10,15
4214581584,10,15
1672312451,10,16
5749256,10,14
2135799014,10,17
3018793249,10,17
771639729,10,17
1649978561,10,15
1207112208,10,17
2428769885,10,18
116241082,10,17
3897367953,10,15
2579652518,10,18
1354798419,10,15
2626718593,10,16
785399638,10,13
1880207381,10,15
90231402,10,16
